Filename,Party,Speech
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,SGP,Wij waren verbijsterd. Volgens mij waren de gelden inderdaad bevroren. In ieder geval is nieuw dat die gelden vrijgegeven worden en dat afgesproken is wat in de toekomst vrijgegeven wordt. Dat is gebeurd. Wij hebben daar ook in Europa aandacht voor gevraagd. Helaas steunt een meerderheid dat. Kan de minister aangeven dat er in ieder geval bovenop die 5 miljard niet nog eens nieuwe leningen worden verstrekt? Het is immers toch verschrikkelijk dat als je ziet wat daar plaatsvindt er geen hardere afspraken zijn gemaakt binnen de Europese Unie over het vrijgeven van het geld?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,PvdD,De fractie van de Partij voor de Dieren wenst geacht te worden voor wetsvoorstel 34047 gestemd te hebben.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,GroenLinks-PvdA,Dank voorzitter. Nu deze motie is aangenomen willen we graag binnen twee weken een brief van het kabinet over hoe deze motie wordt uitgevoerd.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,GroenLinks-PvdA,Ik heb ook een vraag over de leeftijdsverificatie. De minister geeft aan dat er nog aan wordt gewerkt dat het misschien niet optimaal is maar dat het in ieder geval wel goed is wat er gaat gebeuren. Maar als liegen over je leeftijd nog steeds makkelijk is ook al hebben we deze stappen gezet moeten we dan niet de gerichte advertentie standaard voor iedereen uitzetten? Is dat niet de allerbeste weg? Gaat de minister zich daar hard voor maken?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,GroenLinks-PvdA,Maar de vraag was als volgt. Gericht op kinderen adverteren is verboden. Dat kunnen we niet handhaven want er wordt nog gewerkt aan het goed op orde krijgen van de leeftijdsverificatie. Ja er zijn mensen die heel blij zijn met gerichte advertenties. Maar we gaan die ook niet verbieden. De mogelijkheid staat alleen uit. Als je die als volwassene dan wel wilt zet je die aan.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,GroenLinks-PvdA,Ik had inderdaad een vraagteken. Dit is dus de manier waarop ik dit voor me zie. Ik hoop dat de minister het met me eens is dat we moeten kunnen handhaven dat er niet gericht op kinderen wordt geadverteerd want dat mag niet meer van de wet. Dat kunnen we bijna niet handhaven. Dan is de enige manier toch om die advertenties voor iedereen uit te zetten. Al die mensen die dat zoals de minister terecht zegt wel prettig vinden zetten dat knopje gewoon aan als ze volwassen zijn. Dan hebben we geen probleem meer. Is de minister dat met me eens?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,GroenLinks-PvdA,Elke andere dag zou ik me kunnen vinden in de woorden van de heer Krul maar vandaag niet omdat er net bij de regeling een hoofdelijke stemming is aangevraagd en diestaat al gepland rond 23.00 uur. Als wij hier maar blijven uitlopen en uitlopen en uitlopen dan maken we 150 Kamerleden het leven echt onmogelijk ben ik bang. Meneer Krul normaal heeft u gelijk maar dat is voor mij wel een belangrijke reden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,GroenLinks-PvdA,Dit was de beantwoording van de laatste vraag. Daarna zouden we de situatie nog even bezien. Toeval bestaat niet: het is precies 14.45 uur het moment waarop we hebben gezegd dat dit debat klaar zou zijn. Misschien is er te krap gepland. Dat kan zo zijn maar ik ga nu toch heel even voor de kwantiteit. Wij zitten hier nu met drie o nu gelukkig weer vier Kamerleden. We hebben er 150 opgetrommeld voor 23.00 uur vanavond. Er zijn allemaal medewerkers achter de schermen opgetrommeld om de hele avond te blijven. We gaan hun leven echt een beetje onmogelijk maken als we nu nog verdergaan. Dus alstublieft laten we een volgende keer verdergaan. Dan kunnen we het in alle zorgvuldigheid afronden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,"Dank u wel voorzitter. Dank ook aan de vandaag aanwezige leden die hier zijn om van gedachten te wisselen over de Digital Services Act die ik vanaf nu ook ""DSA"" zal noemen. Ik zie de bevlogenheid van uw Kamer over de veiligheid van minderjarigen. Dat raakt mij want het is ook een belangrijk onderwerp. Daar vinden we elkaar. Ik heb de beantwoording verdeeld in vier onderwerpen namelijk: bescherming minderjarigen verplichtingen onder de DSA toezicht en schadelijke en illegale inhoud. Eerst wil ik graag nog even kort het belang van de DSA en van deze uitvoeringswet onderstrepen. We zijn hier vandaag om over de uitvoeringswet te spreken. Daarmee zorgen we ervoor dat de ACM Autoriteit Consument & Markt en de AP Autoriteit Persoonsgegevens in Nederland toezicht kunnen gaan houden op de DSA. De uitvoeringswet regelt hun aanwijzing de bevoegdheden die ze nodig hebben en de samenwerking tussen de toezichthouders. Ik begrijp dat uw Kamer waarschijnlijk ook het een en ander wil opmerken over de vragen en over de DSA zelf. Ik schets daarom ook kort een beeld van waar de DSA over gaat. De DSA gaat over de verantwoordelijkheid en de aansprakelijkheid van zogenaamde tussenhandeldiensten voor de informatie die gebruikers zoals u en ik via die diensten verspreiden. De DSA vervangt de belangrijkste onderdelen van de zogenaamde e-Commercerichtlijn uit 2000. Daarin werd namelijk geregeld dat tussenhandeldiensten in beginsel niet aansprakelijk zijn voor informatie. U zult hebben ervaren dat er sinds 2000 het nodige is veranderd in de onlinewereld dus was het ook hoog tijd voor een herziening. Denk bijvoorbeeld aan de verkoop van gevaarlijke producten waarvan de accu kan exploderen wraak- of deepfakeporno de verkoop van drugs en wapens of mis-bruik van socialemediaplatformen door landen om het publieke debat of de verkiezingen te beïnvloeden. De DSA stelt extra eisen aan tussenhandeldiensten. Daarbij geldt: hoe groter de dienst hoe meer verantwoordelijkheden en verplichtingen. De DSA moet in het algemeen zorgen voor een betere bestrijding van illegale inhoud bijvoorbeeld door onlineplatformen te verplichten om de politie te informeren als ze een serieuze doodsbedreiging op hun platform aantreffen. De DSA zorgt ook voor een betere bescherming van gebruikers en hun grondrechten. Onder de DSA mogen platformen niet meer zomaar informatie of accounts van gebruikers verwijderen. Ze moeten de gebruiker daar nu eerst over informeren en hem de kans geven om daar iets tegen in te brengen. De DSA is er uiteraard ook om voor een gelijk speelveld in de interne markt te zorgen door de regels gelijk te trekken. Tot slot wil ik graag nog aangeven dat de DSA echt nieuwe wetgeving is. Zoals ik in mijn recente brief aan u heb toegelicht gebeurt er al een hoop omtrent de uitvoering van de DSA. Dat leidt ook al tot veranderingen bij onlineplatformen. Het zal een paar jaar duren voordat we een eerlijk oordeel kunnen vellen over de effectiviteit van de DSA. De eerste evaluatie is gepland in 2027. Tot die tijd zullen wij de werking van de DSA monitoren en samen met de toezichthouders bekijken of en zo ja welke verbeteringen nodig zijn. Dan ga ik nu over tot de beantwoording van de vragen. Dat wil ik doen met zo veel mogelijk tijd en respect voor de vraagstellers maar ook voor de evidente tijdsdruk. Ik probeer het dus wat snel te doen. Dat doet uiteraard geen afbreuk aan de vragen."
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dan begin ik met de beantwoording van de vragen over de bescherming van minderjarigen. Daar wil ik graag nog een korte inleiding op geven. De bescherming van minderjarigen neem ik uiteraard heel serieus; het is een absolute prioriteit voor mij. Daarom vind ik het ook heel ernstig dat het nodig is dat hier vanmiddag een apart blokje voor is. Tegelijkertijd doet het wel recht aan de urgentie van het thema. Kindermisbruik is afschuwelijk. We moeten er alles aan doen om dat te bestrijden. Voorafgaand aan de beantwoording wil ik de Kamer alvast toezeggen dat ik me persoonlijk wil inzetten om minderjarigen te beschermen. Dat geldt ook voor het kabinet. Dat doen we zowel via deze uitvoeringswet als via andere wetgeving. Dan de vraag van het lid Ceder over kinderen in de onlinewereld op dezelfde manier beschermen als in de fysieke wereld. De bescherming van minderjarigen is een speerpunt van zowel nationaal als Europees beleid. Dat is ook een van de doeleinden van de DSA die onlineplatforms nadrukkelijk verplicht om passende en evenredige maatregelen te nemen om minderjarigen te beschermen. De staatssecretaris van BZK heeft in 2023 een brief naar uw Kamer gezonden waarin het beleid op het gebied van kinderrechten online is verwoord. Een actualisering van dat beleid wordt binnenkort in een nieuwe brief aan uw Kamer gezonden. Zoals u wel-licht weet is er volgende week woensdag ook een debat met de staatssecretaris over kinderrechten online. Dan een antwoord op een vraag van lid Buijsse. Hij gaf aan dat de VVD graag extra aandacht wil voor de bescherming van kinderen tegen onlinegevaren. Ja uiteraard wil ik de bevindingen delen. De DSA helpt namelijk ook bij het beschermen van kinderen online. Aanbieders van onlineplatforms zijn verplicht om maatregelen te nemen om een hoog niveau van privacy veiligheid en bescherming van kinderen te waarborgen. Daarnaast geldt er een verbod om reclame te tonen aan minderjarigen op basis van profilering. Ook bevat de DSA een verbod op het gebruik van manipulatieve online-interfaces van de onlineplatforms. De bescherming van kinderen online is een belangrijk onderwerp. Dat omvat natuurlijk veel meer dan enkel wat de DSA regelt. Het is een onderwerp waar meer collega's in het kabinet mee bezig zijn. Ik refereerde net al aan de brief die u binnenkort gaat ontvangen. Ook in Brussel heeft de bescherming van kinderen online prioriteit. Zo is de Europese Commissie nu bezig met het opstellen van extra richtlijnen. Zoals eerder aangegeven wordt de DSA in 2027 geëvalueerd. Uiteraard zal ik uw Kamer informeren over de bevindingen van de evaluatie. Dan de vraag van lid Kathmann over leeftijdsverificatie. Zij vroeg ook hoe we dit kunnen handhaven. Dat de DSA dit verbiedt is al een belangrijke stap. Daar moeten we ook niet van weglopen. Dit betekent dat de platforms maatregelen moeten nemen om te zorgen dat minderjarigen geen gerichte reclame ontvangen. Hiervoor zullen ze moeten vaststellen of ze wel of niet met een minderjarige te maken hebben. Leeftijdsverificatie is dus noodzakelijk. In Europa wordt door de Commissie hard gewerkt aan standaarden voor leeftijdsverificatie. Wij moedigen dat uiteraard aan en denken daar ook over mee. Het uitgangspunt moet daarbij zijn dat het recht op privacy gewaarborgd blijft. Dat maakt het een complex probleem. Dit is een belangrijk onderwerp en zoals u al eerder aangegeven heeft heeft het ook mijn aandacht. In antwoord op de vraag van het lid Ceder over de motieCeder/Six Dijkstra over online leeftijdsverificatie zeg ik het volgende. Voor socialemediadiensten zijn er geen voornemens om online leeftijdsverificatie verder wettelijk te borgen. Online leeftijdsverificatie wordt in de DSA genoemd als maatregel die onlinediensten kunnen nemen ten behoeve van de bescherming van de rechten van een kind. Verdere uitwerking hiervan zal gezien de maximale harmoniserende werking van de DSA op Europees niveau moeten gebeuren. Het is belangrijk dat bij deze Europese standaardisatie de afweging van belangen als privacy non-discriminatie inclusiviteit veiligheid en betrouwbaarheid in acht wordt genomen en dat dit niet leidt tot de verwerking van aanvullende persoonsgegevens teneinde de meerderjarigheid van afnemers van een dienst vast te stellen. Als laatste. Het kabinet blijft dit internationaal onder de aandacht brengen.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Daar kom ik zo direct nog op terug met uw goedvinden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Ik wil daar graag in de tweede termijn specifiek op terugkomen zodat ik ook recht doe aan de invullingen van de motie. Het gaat hier om de specifieke DSA-uitvoering. Die dingen wil ik uit elkaar trekken. Om recht te doen aan de zorgvuldige beantwoording denk ik dus dat ik daar in de tweede termijn nader op terugkom.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Enkele van de eerder aangegeven punten komen ook nog in de verdere beantwoording aan bod. Ik denk dat daar dus al enig antwoord op komt. Mocht dat onvoldoende zijn dan ga ik daar met plezier in de tweede termijn verder op in.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Er zijn ook andere manieren om de leeftijd van mensen in te kunnen schatten. Zo kunnen platforms ook zelf naar posts kijken. Als iemand zegt dat die 20 is maar op zijn verjaardag door iedereen wordt gefeliciteerd met zijn 14de verjaardag dan is dat een sterke indicatie dat iemand minderjarig is. Platformen vertellen daar liever niet te veel over om te voorkomen dat kinderen er wijzer van worden en hun checks gaan omzeilen. Maar er zijn dus ook andere manieren om dat te verifiëren.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Nee dat is iets te enthousiast.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Ik ben nog steeds bij het eerste blokje. Ik ga naar de beantwoording van de vragen van het lid Ceder over leeftijdsverificatie. Daar blijf ik even bij. Voor online gokken zijn in de kansspelenwetgeving strenge regels en eisen opgenomen voor aanbieders. Ze moeten zorgvuldig de identiteit en leeftijd van de potentiële spelers controleren voordat zij werkelijk kunnen gaan spelen. De DSA regelt onder andere de bescherming van minderjarigen bij onlinediensten zoals ook bij pornografieplatforms. Er zijn ook een aantal grote websites aangewezen als VLOP's very large online platforms. Aanbieders van deze diensten moeten dus voldoen aan de verplichtingen van de DSA. Leeftijdsverificatie is genoemd als mogelijke maatregel om minderjarigen online te beschermen. Vanwege de maximaal harmoniserende werking van de DSA is het niet mogelijk om hierover aanvullende nationale wetgeving op te stellen. Europees wordt er wel gewerkt aan Europese normen voor online leeftijdsverificatie. De Commissie is op dit moment aan zet om zich ervoor hard te maken dat bij de Europese standaardisatie belangen als privacy non-discriminatie inclusiviteit veiligheid en betrouwbaarheid in acht worden genomen en dat dit niet leidt tot verwerking van aanvullende persoonsgegevens wat ik eerder ook aangaf. Het kabinet blijft dit natuurlijk wel internationaal onder de aandacht brengen.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Juist vanwege de zorgvuldigheid en omdat nu Europa aan zet is en niet per se Nederland wil ik even de tijd nemen om specifiek op die motie terug te komen. Dat is uiteraard een toezegging.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dank u wel voorzitter. Dan een antwoord op de vraag van het lid Kathmann of we moeten werken aan een nieuw verdienmodel waarin gericht adverteren überhaupt niet meer mogelijk is. Het lijkt me gezond dat er op het internet meer inkomstenstromen voor ondernemingen komen. Gelukkig zien we dat ook al ontstaan. Zo zijn er steeds meer diensten die bijvoorbeeld de abonnementsvorm aanbieden diensten zoals Patreon waardoor mensen de makers van content direct geld kunnen geven zodat die niet of niet volledig meer afhankelijk zijn van advertenties voor hun inkomsten. Dan blijf ik bij het lid Kathmann. Zij had het over liegen over de leeftijd; dit zou makkelijk zijn. Ik begrijp uw weerstand tegen gerichte advertenties. Dat heb ik ook al eerder aangegeven. Er zijn echter ook mensen die blij zijn met gerichte advertenties omdat ze daardoor minder irrelevante advertenties te zien krijgen. Bovendien zijn gerichte advertenties ook nuttig voor bedrijven met een klein advertentiebudget; denk aan mkb'ers.Het lid Kathmann vroeg mij of ik bekend ben met het gegeven dat de DSA een nationale gerichte zorgplicht onmogelijk maakt. Ja dat is mij bekend. Een voordeel van de maximumharmonisatie is wel dat er geen versplinterd regelgevend kader in de Europese Unie is.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Ik zoek naar de vraag. Dat is niet flauw bedoeld.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Ik zie de oplossingsgerichtheid. Met de informatie die wij hebben zien we niet de noodzaak om deze radicale maatregel te nemen. Uiteraard gaan wij ook af op de informatie die wij tot ons krijgen; die hebben wij sinds 2020 gevoed om de DSA te maken zoals die nu is. Dan blijf ik bij het lid Kathmann. Zij vroeg mij om samen met mijn collega's van JenV en Binnenlandse Zaken te pleiten voor het invoeren van een Europese zorgplicht. In Brussel wordt er onderhandeld over de Child Sexual Abuse Material Act. Over het Nederlandse standpunt is uw Kamer op 1 oktober per brief geïnformeerd. In de brief is benoemd dat de zorgen van het kabinet over de bescherming van de in het geding zijnde fundamentele grondrechten met name op het gebied van de privacy het brief- en telecommunicatiegeheim en de veiligheid van het digitale domein op dit moment onvoldoende zijn weggenomen. Gelet op de overwegingen die komen kijken bij de aanpak van de specifieke illegale inhoud is het passender om dit niet in de DSA te regelen die in het algemeen ziet op illegale inhoud en andere schadelijke inhoud. Zo is er bijvoorbeeld ook een verordening die specifiek ziet op terroristische onlineinhoud. Dan vroeg mevrouw Kathmann mij of het mogelijk is dat ik me in ieder geval inzet voor uitzonderingen zodat er toch een nationale zorgplicht kan komen. Daar wordt door de minister van Justitie en Veiligheid en de EU aan gewerkt maar in de tussentijd helpt de DSA gelukkig al bij het aanpakken van hostingbedrijven. Als hostingbedrijven niet handelen na meldingen van kinderporno kunnen ze zich niet beroepen op een aansprakelijkheidsvrijstelling.Bovendien overtreden ze dan ook verschillende zorgvuldigheidsverplichtingen uit de DSA zoals het zorgvuldig verwerken van kennisgeving met betrekking tot illegale inhoud. De ACM kan bij dit soort overtredingen ook sancties opleggen. Dan in antwoord op de vraag van het lid Ceder: voor een onafhankelijk leeftijdsclassificatiesysteem is het belangrijk dat kinderen en ouders op een laagdrempelige manier worden geïnformeerd over de geschiktheid van onlinediensten voor kinderen. Een leeftijdsclassificatiesysteem zoals Kijkwijzer zou daarbij een nuttig instrument kunnen zijn. Mijn collega de staatssecretaris van Binnenlandse Zaken zet zich in voor de bescherming van minderjarigen online zoals beschreven in de brief over kinderrechten van 2023 die binnenkort wordt geactualiseerd. Hierbij hoort ook de verkenning van een beeldmerk voor onlinediensten en producten met begrijpelijke pictogrammen voor ouders en kinderen over de risico's die kunnen spelen bij digitale diensten en producten. In deze verkenning zal ook worden bekeken of een Europese versie hiervan tot de mogelijkheden behoort. Ik blijf bij het lid Ceder.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Uiteraard wil ik dit op me nemen en wil ik u daarover informeren. Een toezegging dat we ons er hard voor gaan maken zou iets te voorbarig zijn. Daar wil ik het met de staatssecretaris eerst over kunnen hebben. Ik heb net in de beantwoording wel onderkend dat het belangrijk is dus uiteraard ga ik het gesprek aan met de staatssecretaris om te bekijken hoe we dit belangrijke onderwerp verder kunnen brengen. Daarover zal ik u met plezier informeren.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dan de vraag van lid Ceder over wat ik denk over de implementatie en de uitvoering van de DSA en de belangen van de gebruikers waarbij te denken valt aan het verplichten van privacy by default en privacy by design. De belangen van de gebruikers staan voorop; dat hebben we altijd gesteld. Dat kunt u ook zien aan alle rechten die de DSA gebruikers uiteindelijk toekent. De DSA biedt de toezichthouders tal van instrumenten om de normen de komende jaren verder uit te werken. De bescherming van minderjari-gen is daarbij een van de eerste prioriteiten van de Commissie en de toezichthouders. Zo is recent een consultatie verricht voor het opstellen van richtsnoeren die concreter uitwerken wat er van onlineplatforms wordt verwacht om minderjarigen een hoog niveau van bescherming te geven. Maar zoals ik hopelijk ook duidelijk heb gemaakt ben ik me ervan bewust dat we attent moeten blijven op deze zaak en dat we meer acties in de toekomst niet moeten uitsluiten. De bescherming — ik heb het meerdere keren gezegd — van minderjarigen is namelijk ontzettend belangrijk. Dan de vraag van lid Six Dijkstra over de DSA onlinekinderrechten en of de ACM voldoende geëquipeerd is. De ACM participeert in de relevante werkgroep van de DSC board over minderjarige bescherming. Daarnaast heeft de ACM regelmatig contact met het Commissariaat voor de Media en de AP over het onderwerp samen met BZK. ACM is er ook mee bezig om kennis op te bouwen over het onderwerp en kan daarbij reeds putten uit ervaringen uit het consumentenrecht waarbij de bescherming van kwetsbare consumenten waaronder die van kinderen veel aandacht heeft gekregen de afgelopen jaren. Daarnaast staat de ACM bij de kennisopbouw open voor experts en maatschappelijke organisaties ten aanzien van dit onderwerp. Dan de vraag van lid Six Dijkstra over de uitvoering van de motie-Drost. Ik antwoord hier namens mijn collega van Binnenlandse Zaken. Omdat het bij het beschermen van kinderen in de digitale wereld niet alleen om persoonsgegevens gaat bekijken we breder hoe de bescherming van kinderen in de digitale wereld versterkt kan worden. De kinderautoriteit persoonsgegevens is een van de scenario's die hier voorligt. Samen met toezichthouders en departementen worden hier gesprekken over gevoerd. In de verzamelbrief van eind dit jaar zal de staatssecretaris van BZK uw Kamer informeren over de stand van zaken. Dan de vraag van het lid Ceder of ik bereid ben om in gesprek te gaan met de ACM over de mentale gezondheid en de bescherming van de meest kwetsbare groepen. De staatssecretaris van BZK zal in gesprek gaan met de toezichthouders. Daarbij wordt breed gekeken hoe de bescherming van kinderen in de digitale wereld versterkt kan worden. Dan de vraag van lid Krul over Chinese webshops. De DSA bevat belangrijke regels voor onlineplatforms en webshops. Deze regels beogen consumenten beter te beschermen tegen onder meer illegale inhoud. De platforms AliExpress Temu en SHEIN zijn aangewezen als zeer grote onlineplatforms en moeten dus aan de strengste regels van de DSA voldoen. Tegen AliExpress loopt een procedure van de Europese Commissie. Temu en SHEIN hebben informatieverzoeken van de Commissie ontvangen. Mijn voorstel zou zijn om nu eerst het effect van de DSA en de uitkomst van deze procedures af te wachten voordat we concluderen dat de DSA onvoldoende is en dat er een DSA 2.0 moet komen. Het lid Ceder vroeg of de ministers bereid zijn om in Europees verband te pleiten voor het kinderrechtenimpactassessment en om dat meteen richtsnoer te laten worden. In de call for evidence die de Europese Commissie zond omtrent de richtsnoeren DSA liet de Commissie al blijken een voorkeur te hebben voor een zogenaamde 5C-benadering een classificatie van risico's. Deze benadering ligt ook ten grondslag aan het genoemde kinderrechtenimpactas-sessment. De Europese Commissie is bekend met dit assessment. Voorzitter. Dan ga ik door naar het volgende blokje.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,"De verplichtingen onder de DSA. Het lid Kathmann vroeg of ik het met GroenLinks-PvdA eens ben dat de verordening slechts een eerste stap is. Ja. Technologie ontwikkelt zich heel snel en blijft zich ontwikkelen dus we zijn ook nooit klaar. DSA bevat met de systeem- en risicoanalyses een manier waarop er elk jaar opnieuw weer onderzoek wordt verricht en aanpassingen worden gemaakt. Het systeem van de DSA kan dus meeontwikkelen met de technologische ontwikkelingen en de marktontwikkelingen. Het lid Kathmann vroeg ook op welke termijn de DSA kan worden aangescherpt. Zoals eerder genoemd is er eind 2027 een evaluatie voorzien waarna herziening mogelijk is. De komende jaren zullen we de uitvoering monitoren en bekijken waar de DSA nog tekortschiet wat er misschien overbodig is gebleken en wat er beter kan. De opgedane kennis zal mede de basis vormen voor het bepalen van een appreciatie van de evaluatie die is voorzien en eventuele onderhandelingen als die daarop volgen. Het lid Krul zei dat ik een brief heb gestuurd over de eerste indruk van de DSA. Hij vroeg of ik deze jaarlijks kan sturen. Uiteraard ben ik daartoe bereid. Het lid Kathmann vroeg of ik kan uitleggen welke definitie van dark patterns ik hanteer. Ik hanteer de wettelijke definitie die geformuleerd staat in artikel 25 van de DSA. Voor ""verslavend ontwerp"" bestaat er geen wettelijke definitie. Daarom heb ik in het kader van de fitness check on digital fairness aan de Europese Commissie gevraagd om het huidige wettelijk kader te verduidelijken. Dan blijven we bij het lid Kathmann. Hoe ziet de minister het toezicht op misleidende ontwerptrucjes voor zich? De Richtlijn oneerlijke handelspraktijken reguleert de handelspraktijken die consumenten kunnen misleiden. De Autoriteit Consument & Markt houdt toezicht op deze richtlijn. In haar leidraad Bescherming van de online consument heeft de ACM uitleg gegeven over de open normen. Deze richtlijn bestaat onder meer uit de open normen. Het is daarom in de meeste gevallen afhankelijk van de omstandigheden van het geval of er sprake is van een verboden handelspraktijk. Dan blijf ik bij het lid Kathmann. Ben ik bereid om samen met experts in Nederland te komen tot een duidelijke lijst van specifieke ontwerpkeuzes? De Europese Richtlijn oneerlijke handelspraktijken reguleert deze handelspraktijken. Deze richtlijn geeft individuele lidstaten geen ruimte om nationale regels te implementeren. Dat is de zogenaamde maximumharmonisatie. Ik verwacht daarnaast deze week de resultaten van de fitnesscheck. Mijn voorstel zou zijn om die af te wachten.Dan blijf ik bij het lid Kathmann over de motie van vorige maand die vroeg om in Europa te pleiten voor toegankelijke algemene voorwaarden. Ik ga in overleg met Justitie en Veiligheid over de invulling van deze motie. Ik neem die wens daarnaast mee in mijn gesprekken met de Europese Commissie over de resultaten van de fitnesscheck waar ik net aan refereerde. Overigens bevat de DSA al de verplichting voor de tussenhandeldiensten om gemakkelijke en toegankelijke voorwaarden te hanteren. Ook bevat de DSA de verplichting om transparant te zijn over de aanbevelingsalgoritmes. Deze informatie omvat de belangrijkste parameters die daarvoor gebruikt worden en de opties die gebruikers hebben om aanbevelingssystemen te wijzigen of te beïnvloeden. Zeer grote onlineplatforms moeten gebruikers ten minste een optie bieden voor een aanbevelingssysteem dat niet gebaseerd is op profilering. De vraag van mevrouw Kathmann was of ik het eens ben met GroenLinks-PvdA dat een neutraal algoritme de standaard zou moeten zijn. Daar werd net ook al aan gerefereerd. De DSA voorziet op dit moment niet in een neutraal algoritme als standaardinstelling maar wel in de mogelijkheid van gebruikers om niet neutrale algoritmes van zeer grote platforms uit te zetten. Het lid Kathmann vroeg om het standpunt van de opt-in blijvend in te brengen."
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,O excuus. Uiteraard uiteraard. Zij vroeg om de keuzevrijheid van de burgers te beschermen. Ik zou willen voorstellen dat we eerst de effecten van de nieuwe regels afwachten voordat we inzetten op een opt-in. Het lid Krul vroeg om een reflectie van het kabinet op de hoge snelheid waarmee de EU tot wetgeving gekomen is. Ik waardeer de relatief hoge snelheid waarmee de EU tot wetgeving is gekomen. Ik vind het namelijk belangrijk dat tussenhandeldiensten op internet voldoen aan verplichtingen op het gebied van zorgvuldigheid en transparantie. Daarbij wil ik ook benoemen dat de DSA de opvolger is van de Richtlijn inzake elektronische handel uit 2000. Er is dus veel tijd geweest om ervaring op te doen met het kader voor deze diensten in die richtlijn en daar lessen uit te leren. Verder wijs ik erop dat de totstandkoming van de verordening in Europa met de nodige zorgvuldigheid heeft plaatsgevonden. Ook nationaal hebben we de Nederlandse inzet zorgvuldig voorbereid en met uw Kamer besproken bijvoorbeeld door middel van het BNC-fiche. Ook heeft de Europese Commissie de Kamer een technische briefing gegeven over het voorstel voor de verordening. Daarbij zijn we dus niet over een nacht ijs gegaan. Voorzitter. Dan ga ik graag door naar de beantwoording onder het kopje toezicht.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Zoals u weet ziet de Europese Commissie toe op de big techs en landen zoals Ierland op de platforms die daar gevestigd zijn. Nederland doet dat voor de in Nederland gevestigde platforms maar geleidt alle signalen uiteraard door. Dus als er in Nederland meldingen worden gedaan bij de ACM over een van de grotere platforms worden die wel doorgeleid naar de Europese Commissie. Het is dus niet zo dat daar niets mee gedaan wordt.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Zoals u weet is de ACM zelfstandig bevoegd en heb ik geen inzicht in hoe zij de capaciteit wil verdelen. Met plezier kan ik die vraag stellen of zij voorzien hebben in een capaciteitssplit tussen big tech en klein in Nederland gevestigd of niet. Die vraag kan ik uiteraard stellen als dat u comfort geeft bij het proces. Ik ga niet over het antwoord maar ik wil de vraag uiteraard doorgeleiden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Met plezier. Dan ga ik door met de beantwoording van een vraag van het lid Kathmann. In het verleden is gebleken dat hoogleraren die kritisch postten over verordeningen werden geflagged. Het is uiteraard niet de bedoeling dat mensen een shadowban krijgen wanneer zij zich in het publieke debat mengen. Dat mag duidelijk zijn. Dat het toch gebeurt is overigens een teken dat de technologische filters nog niet perfect zijn en dat we voorzichtig moeten zijn om daar te veel op te vertrouwen. Ik kan niet zeggen welke prioriteiten de toezichthouders stellen. Dat is aan hen. Voor de onderwerpen die u noemt is het aan de ACM om daarover een afweging te maken. De ACM publiceert ook regelmatig openbaar over de prioriteiten die ze stelt dus ook over welke prioriteiten ze stelt bij het toezicht op de DSA. Dat wordt vast snel duidelijk nadat ze aangewezen zijn. Ik kan uw zorg uiteraard wel overbrengen aan de ACM. Als dat ook in de vraag zat dan wil ik dat met plezier doen.
